anomaly_label,anomaly_region_mean,background_region_mean,class,image_path,image_score,map_mean,map_p95,map_top1pct_mean,map_top5pct_mean,pixel_auc_within_image,region_gap,variant
1,0.08808369934558868,0.003914666827768087,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/000.png,0.9632712006568909,0.004126716870814562,0.014355687983334062,0.0649280995130539,0.02921099029481411,0.9985274640506369,0.0841690325178206,cosine
1,0.6962289214134216,0.6870996952056885,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/000.png,0.7136092185974121,0.6871227025985718,0.6927750617265701,0.6952909231185913,0.6937603950500488,0.9982386397200316,0.009129226207733154,cone_normal_only
1,0.4882242679595947,0.4781995713710785,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/000.png,0.5046451687812805,0.47822481393814087,0.48400501608848573,0.4873398244380951,0.48530203104019165,0.9979212767356365,0.010024696588516235,cone_contrastive
1,0.5944459438323975,0.04057789221405983,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/001.png,0.9970511198043823,0.0534893162548542,0.38937840908765764,0.8854333758354187,0.6525059938430786,0.9756024587089618,0.5538680516183376,cosine
1,0.7063955068588257,0.6886919140815735,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/001.png,0.7197967171669006,0.6891046166419983,0.7017741024494171,0.7114067673683167,0.7067727446556091,0.9822087545917842,0.017703592777252197,cone_normal_only
1,0.4999466836452484,0.47988393902778625,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/001.png,0.5107259750366211,0.48035159707069397,0.49447447210550305,0.5057040452957153,0.5002472996711731,0.9827103734516937,0.020062744617462158,cone_contrastive
1,0.009686872363090515,0.0038597804959863424,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/002.png,0.9611321091651917,0.0038721589371562004,0.011238452093675726,0.08201233297586441,0.02860490046441555,0.9097442972332944,0.005827091867104173,cosine
1,0.690917432308197,0.6871134638786316,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/002.png,0.7140810489654541,0.6871214509010315,0.692421606183052,0.6949745416641235,0.6933352947235107,0.8706611259693862,0.0038039684295654297,cone_normal_only
1,0.4826873242855072,0.4782085120677948,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/002.png,0.5045320391654968,0.4782179594039917,0.48340182602405546,0.48656827211380005,0.48456817865371704,0.9108148137810185,0.004478812217712402,cone_contrastive
1,0.6870890259742737,0.01055145263671875,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/003.png,0.979212760925293,0.012896298430860043,0.03365578129887572,0.5555303692817688,0.17624026536941528,0.9989506845884302,0.6765375733375549,cosine
1,0.7071648836135864,0.687856912612915,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/003.png,0.7148400545120239,0.6879236698150635,0.6944491684436798,0.7046411633491516,0.6974539160728455,0.9989072144435729,0.019307971000671387,cone_normal_only
1,0.501263439655304,0.4789576530456543,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/003.png,0.5061048865318298,0.47903499007225037,0.48588819056749344,0.4980333745479584,0.4895252585411072,0.9990391207980234,0.022305786609649658,cone_contrastive
1,0.8922354578971863,0.015832573175430298,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/004.png,0.9797059893608093,0.018488004803657532,0.05415290612727401,0.7766892910003662,0.28091180324554443,0.9988242209653501,0.876402884721756,cosine
1,0.7130962014198303,0.688043475151062,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/004.png,0.7149705290794373,0.6881194710731506,0.6944163262844085,0.7098684906959534,0.6994460225105286,0.9991645916062915,0.02505272626876831,cone_normal_only
1,0.508197009563446,0.4791584312915802,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/004.png,0.5061203241348267,0.4792463779449463,0.48598964214324947,0.5043198466300964,0.4920448362827301,0.9991696103099171,0.029038578271865845,cone_contrastive
1,0.5484833121299744,0.008382161147892475,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/005.png,0.9645738005638123,0.01072312705218792,0.02807786175981158,0.40422523021698,0.1444893628358841,0.9988958097902797,0.5401011509820819,cosine
1,0.7042446732521057,0.6874818205833435,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/005.png,0.714203417301178,0.6875545978546143,0.6939873695373535,0.7018032073974609,0.696480929851532,0.9992036178454397,0.016762852668762207,cone_normal_only
1,0.4975740313529968,0.47862040996551514,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/005.png,0.504652738571167,0.4787026047706604,0.4853689283132553,0.494629830121994,0.48836109042167664,0.9993030455262174,0.01895362138748169,cone_contrastive
1,0.645290195941925,0.00877241138368845,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/006.png,0.964257001876831,0.012088746763765812,0.01780324103310704,0.6094818115234375,0.1884792149066925,0.9986117939681342,0.6365177845582366,cosine
1,0.7056899666786194,0.6873083114624023,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/006.png,0.714393675327301,0.6874040961265564,0.6930077582597732,0.7048323750495911,0.69658362865448,0.999003600436344,0.01838165521621704,cone_normal_only
1,0.49961772561073303,0.4784124493598938,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/006.png,0.504712700843811,0.4785228669643402,0.4843673661351204,0.4986163377761841,0.4888192415237427,0.9989787935524548,0.021205276250839233,cone_contrastive
1,0.7286919355392456,0.015596297569572926,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/007.png,0.9919500350952148,0.01906445063650608,0.06551944650709621,0.7190828323364258,0.2577870190143585,0.994406287244702,0.7130956379696727,cosine
1,0.7089521288871765,0.6883410215377808,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/007.png,0.716754674911499,0.688441276550293,0.6945931315422058,0.7083161473274231,0.6986842751502991,0.9912741611984246,0.020611107349395752,cone_normal_only
1,0.5033183693885803,0.4795389175415039,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/007.png,0.5084774494171143,0.47965455055236816,0.48640058636665345,0.5024697184562683,0.49111995100975037,0.9928299949209348,0.023779451847076416,cone_contrastive
1,0.5900001525878906,0.008594632148742676,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/008.png,0.9910978078842163,0.010189399123191833,0.027894769888371224,0.4153514504432678,0.12966826558113098,0.9983298007693203,0.581405520439148,cosine
1,0.7072249054908752,0.6876696944236755,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/008.png,0.7172360420227051,0.6877233982086182,0.6943826586008072,0.7031335830688477,0.6968397498130798,0.9972957494356997,0.019555211067199707,cone_normal_only
1,0.5011100172996521,0.4787314236164093,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/008.png,0.5081505179405212,0.4787927269935608,0.48580766916275026,0.49626627564430237,0.4887813627719879,0.9971612751855383,0.022378593683242798,cone_contrastive
1,0.516947865486145,0.013348347507417202,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/009.png,0.9800445437431335,0.016052866354584694,0.05253369621932461,0.5355323553085327,0.23417147994041443,0.995673914637375,0.5035995179787278,cosine
1,0.7040016651153564,0.6879097819328308,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/009.png,0.7160308361053467,0.6879960894584656,0.6947864800691604,0.7042482495307922,0.6984620690345764,0.9961089910709313,0.016091883182525635,cone_normal_only
1,0.49733173847198486,0.4790351390838623,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/009.png,0.5061271786689758,0.4791334569454193,0.48645282983779903,0.4975024461746216,0.49076196551322937,0.9962803878511087,0.01829659938812256,cone_contrastive
1,0.08373246341943741,0.004455134738236666,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/010.png,0.9689223766326904,0.00588010810315609,0.018553559854626624,0.2012096345424652,0.06459251791238785,0.9819928936718654,0.07927732868120074,cosine
1,0.6950712203979492,0.686655580997467,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/010.png,0.7140924334526062,0.6868069171905518,0.6934553384780884,0.6982107758522034,0.6950200200080872,0.9713918399990837,0.008415639400482178,cone_normal_only
1,0.4874683916568756,0.4777325391769409,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/010.png,0.5050234198570251,0.47790756821632385,0.48498613238334654,0.49113577604293823,0.4871395230293274,0.9792309920474556,0.009735852479934692,cone_contrastive
1,0.5009283423423767,0.006065880414098501,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/011.png,0.9670442342758179,0.008764052763581276,0.018342815153300735,0.40047407150268555,0.11559078097343445,0.9988847097260919,0.4948624619282782,cosine
1,0.7038775086402893,0.6874123811721802,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/011.png,0.7151269912719727,0.6875021457672119,0.6937231332063675,0.7019041180610657,0.6961351633071899,0.9993574854915048,0.01646512746810913,cone_normal_only
1,0.4973263144493103,0.47852909564971924,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/011.png,0.5048152804374695,0.4786316454410553,0.485007306933403,0.49491381645202637,0.48799896240234375,0.9993898585162043,0.018797218799591064,cone_contrastive
1,0.24525341391563416,0.008131839334964752,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/012.png,0.9671570062637329,0.008925414644181728,0.030130332894623194,0.2671390473842621,0.11218270659446716,0.9950025723245264,0.2371215745806694,cosine
1,0.6996700763702393,0.6872797012329102,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/012.png,0.7142348885536194,0.6873213052749634,0.6941408514976501,0.699993371963501,0.6965205669403076,0.9955419717965565,0.012390375137329102,cone_normal_only
1,0.4923402965068817,0.4783822298049927,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/012.png,0.50485759973526,0.4784288704395294,0.48575170487165453,0.49272292852401733,0.48856866359710693,0.9955988719948454,0.013958066701889038,cone_contrastive
1,0.3286997377872467,0.0049164313822984695,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/013.png,0.9637576341629028,0.005204829387366772,0.018749990127980693,0.12210169434547424,0.04610650613903999,0.9998969601769501,0.32378330640494823,cosine
1,0.7004892230033875,0.6871556043624878,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/013.png,0.7134279608726501,0.6871675252914429,0.6935316652059555,0.6966844201087952,0.6946648359298706,0.9999193255308475,0.013333618640899658,cone_normal_only
1,0.4933706521987915,0.4782533645629883,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/013.png,0.5046764612197876,0.47826680541038513,0.4848268315196037,0.48879656195640564,0.4863390326499939,0.9999247725011965,0.015117287635803223,cone_contrastive
1,0.8196942210197449,0.0060650743544101715,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/014.png,0.9630557894706726,0.006871658377349377,0.013735286332666841,0.362211674451828,0.08980260789394379,0.9995866117404623,0.8136291466653347,cosine
1,0.71005779504776,0.6868999600410461,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/014.png,0.7133191823959351,0.6869229078292847,0.6928726166486741,0.7007806897163391,0.6950380802154541,0.9996983384866153,0.023157835006713867,cone_normal_only
1,0.5047768950462341,0.4780519902706146,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/014.png,0.5046465992927551,0.4780784547328949,0.4840766221284866,0.4936017096042633,0.4867086410522461,0.9997060590130393,0.026724904775619507,cone_contrastive
1,0.8045668005943298,0.017329305410385132,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/015.png,0.9896543025970459,0.02651536837220192,0.06989325992763006,0.9040881991386414,0.4065176546573639,0.9975674947681542,0.7872374951839447,cosine
1,0.7100940942764282,0.6881360411643982,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/015.png,0.717170238494873,0.6883922219276428,0.6958039820194244,0.7121402025222778,0.702390730381012,0.9974680703639638,0.02195805311203003,cone_normal_only
1,0.5047382712364197,0.47928428649902344,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/015.png,0.5077017545700073,0.4795813262462616,0.4877170488238335,0.5071924924850464,0.49544546008110046,0.9975273848963472,0.02545398473739624,cone_contrastive
1,0.29857271909713745,0.004620589781552553,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/016.png,0.9592433571815491,0.005206688307225704,0.01581346066668629,0.15770019590854645,0.05264976620674133,0.9993761024642676,0.2939521293155849,cosine
1,0.6995834112167358,0.6870131492614746,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/016.png,0.7137640118598938,0.6870381236076355,0.6930513888597488,0.6971421837806702,0.6944552659988403,0.9989792388853506,0.01257026195526123,cone_normal_only
1,0.4919438064098358,0.4780580401420593,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/016.png,0.5043071508407593,0.4780856966972351,0.4840516269207001,0.48907601833343506,0.4858984351158142,0.9989915480604185,0.01388576626777649,cone_contrastive
1,0.864491879940033,0.016524970531463623,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/017.png,0.9920209050178528,0.02059219405055046,0.05654928535223003,0.8199182152748108,0.3283475339412689,0.9986364187317613,0.8479669094085693,cosine
1,0.712496817111969,0.6878864765167236,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/017.png,0.716309666633606,0.6880044937133789,0.6947126030921936,0.7112619280815125,0.7006101012229919,0.9989816662506216,0.02461034059524536,cone_normal_only
1,0.5076032280921936,0.47901690006256104,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/017.png,0.5086642503738403,0.47915396094322205,0.4862546443939209,0.5061746835708618,0.49344515800476074,0.998932483387821,0.02858632802963257,cone_contrastive
1,0.8275581002235413,0.013573739677667618,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/018.png,0.9780997633934021,0.015873201191425323,0.033174356445670114,0.6611061692237854,0.2390596717596054,0.9991799227027693,0.8139843605458736,cosine
1,0.7094254493713379,0.6880068182945251,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/018.png,0.7158600091934204,0.6880672574043274,0.6942766636610032,0.7062129378318787,0.6981093883514404,0.9991525603319691,0.021418631076812744,cone_normal_only
1,0.5038631558418274,0.4791516661643982,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/018.png,0.5058303475379944,0.47922152280807495,0.4857218250632286,0.499927282333374,0.49036890268325806,0.999220814642986,0.0247114896774292,cone_contrastive
1,0.8769901394844055,0.017195552587509155,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/019.png,0.9882749319076538,0.019573159515857697,0.06534324586391416,0.7380220890045166,0.29692938923835754,0.9993769348302249,0.8597945868968964,cosine
1,0.7131966352462769,0.6881227493286133,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/019.png,0.7172488570213318,0.6881920099258423,0.6949622958898545,0.7091307044029236,0.6997281908988953,0.9995561100740038,0.025073885917663574,cone_normal_only
1,0.5081352591514587,0.4792640507221222,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/019.png,0.5074425935745239,0.479343980550766,0.4866041108965874,0.5033721923828125,0.4922583997249603,0.9995502776678619,0.028871208429336548,cone_contrastive
1,0.04922983795404434,0.003658483736217022,capsule,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/crack/020.png,0.9617205858230591,0.0036892241332679987,0.013909225631505205,0.058292366564273834,0.027894508093595505,0.9901364578638804,0.04557135421782732,cosine
